2024-08-30 18:05:48.876340,56
2024-08-30 18:07:48.876365,56
2024-08-30 18:09:48.876348,0
2024-08-30 18:10:39.412857,61
2024-08-30 18:11:09.777354,61
2024-08-30 18:11:39.777361,61
2024-08-30 18:12:09.777374,61
2024-08-30 18:12:39.777349,61
2024-08-30 18:13:09.777371,61
2024-08-30 18:13:39.786430,61
2024-08-30 18:14:09.806346,61
2024-08-30 18:14:39.806346,61
2024-08-30 18:15:09.806383,61
2024-08-30 18:15:39.806353,61
2024-08-30 18:16:09.806364,61
2024-08-30 18:16:39.806348,61
2024-08-30 18:17:09.782362,0
2024-08-30 21:00:09.777112,0
2024-08-30 21:00:39.777351,70
2024-08-30 21:01:09.777348,70
2024-08-30 21:01:39.777353,70
2024-08-30 21:02:09.777232,70
2024-08-30 21:02:39.776793,70
2024-08-30 21:03:09.777342,70
2024-08-30 21:03:39.777499,70
2024-08-30 21:04:09.777350,70
2024-08-30 21:04:39.806352,70
2024-08-30 21:05:09.806353,70
2024-08-30 21:05:39.777171,70
2024-08-30 21:06:09.776754,70
2024-08-30 21:06:39.778457,70
2024-08-30 21:07:09.779373,70
2024-08-30 21:07:40.765007,70
2024-08-30 21:08:28.833791,70
2024-08-30 21:08:58.777392,70
2024-08-30 21:09:28.777353,70
2024-08-30 21:09:58.776754,70
2024-08-30 21:10:28.777362,70
2024-08-30 21:10:58.777344,70
2024-08-30 21:11:28.776867,70
2024-08-30 21:11:58.799361,70
2024-08-30 21:12:28.806350,70
2024-08-30 21:12:58.806374,70
2024-08-30 21:13:28.806353,70
2024-08-30 21:13:58.805354,70
2024-08-30 21:14:28.806185,70
2024-08-30 21:14:58.806376,0
2024-08-30 21:15:28.806116,70
2024-08-30 21:15:58.806351,70
2024-08-30 21:16:28.806343,70
2024-08-30 21:16:58.806355,70
2024-08-30 21:17:28.806351,70
2024-08-30 21:17:58.806344,0
2024-08-30 21:18:28.779367,0
2024-08-30 21:18:58.806365,0
2024-08-30 21:19:28.806359,0
2024-08-30 21:19:58.806343,0
2024-08-30 21:20:28.806344,0
2024-08-30 21:20:58.806349,0
2024-08-30 21:21:28.806276,0
2024-08-30 21:21:58.806343,0
2024-08-30 21:22:28.806427,0
2024-08-30 21:22:58.806363,0
2024-08-30 21:23:28.789345,72
2024-08-30 21:23:58.794343,72
2024-08-30 21:24:28.780362,72
2024-08-30 21:24:58.777017,72
2024-08-30 21:25:28.780339,72
2024-08-30 21:25:58.806344,72
2024-08-30 21:26:28.806369,72
2024-08-30 21:26:58.785375,72
2024-08-30 21:27:28.806385,72
2024-08-30 21:27:58.776944,72
2024-08-30 21:28:28.777362,72
2024-08-30 21:28:58.793427,72
2024-08-30 21:29:28.806375,72
2024-08-30 21:29:58.806616,72
2024-08-30 21:30:28.806370,72
2024-08-30 21:30:58.806342,72
2024-08-30 21:31:28.806351,72
2024-08-30 21:31:58.806352,72
2024-08-30 21:32:28.782352,72
2024-08-30 21:32:58.805346,72
2024-08-30 21:33:28.806342,72
2024-08-30 21:33:58.806343,72
2024-08-30 21:34:28.783340,72
2024-08-30 21:34:58.777355,72
2024-08-30 21:35:28.776533,72
2024-08-30 21:35:58.777390,72
2024-08-30 21:36:28.802381,72
2024-08-30 21:36:58.806828,72
2024-08-30 21:37:28.805347,72
2024-08-30 21:37:58.806377,72
2024-08-30 21:38:28.806385,72
2024-08-30 21:38:58.806340,0
2024-08-30 21:39:28.806359,72
2024-08-30 21:39:58.806352,72
2024-08-30 21:40:28.806358,72
2024-08-30 21:40:58.793351,72
2024-08-30 21:41:28.806344,72
2024-08-30 21:41:58.806902,72
2024-08-30 21:42:28.797356,0
2024-08-30 21:42:58.806479,0
2024-08-30 21:43:28.806348,0
2024-08-30 21:43:58.806368,0
2024-08-30 21:44:28.806368,0
2024-08-30 21:44:58.806364,0
2024-08-30 21:45:28.806372,0
2024-08-30 21:45:58.776885,69
2024-08-30 21:46:28.799351,69
2024-08-30 21:46:58.806374,69
2024-08-30 21:47:28.806358,69
2024-08-30 21:47:58.806360,69
2024-08-30 21:48:28.806378,69
2024-08-30 21:48:58.806339,69
2024-08-30 21:49:28.805640,69
2024-08-30 21:49:58.806200,69
2024-08-30 21:50:28.806385,69
2024-08-30 21:50:58.806369,69
2024-08-30 21:51:28.806351,69
2024-08-30 21:51:58.777045,69
2024-08-30 21:52:28.777376,69
2024-08-30 21:52:58.778351,67
2024-08-30 21:53:28.777381,67
2024-08-30 21:53:58.785361,67
2024-08-30 21:54:28.795338,0
2024-08-30 21:54:58.777244,38
2024-08-30 21:55:28.776609,38
2024-08-30 21:55:58.778351,0
2024-08-30 21:56:28.776822,0
2024-08-30 21:56:58.778353,0
2024-08-30 21:57:28.778426,0
2024-08-30 21:57:58.777154,0
2024-08-30 21:58:28.781392,0
2024-08-30 21:58:58.778343,60
2024-08-30 21:59:08.240188,60
2024-08-30 22:01:08.778377,60
2024-08-30 22:03:08.788361,60
2024-08-30 22:05:08.778358,60
2024-08-30 22:07:08.777154,60
2024-08-30 22:09:08.779371,60
2024-08-30 22:11:08.777482,60
2024-08-30 22:13:08.790409,60
2024-08-30 22:15:08.779423,60
2024-08-30 22:17:08.778370,60
2024-08-30 22:19:08.777669,60
2024-08-30 22:21:08.784406,60
2024-08-30 22:23:08.777443,60
2024-08-30 22:25:08.780406,60
2024-08-30 22:27:08.784530,60
2024-08-30 22:29:08.778503,60
2024-08-30 22:31:08.779430,60
2024-08-30 22:33:08.815349,60
2024-08-30 22:35:08.776552,60
2024-08-30 22:37:08.779173,60
